Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Brunei Darussalam,BRN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1542.29822971987,1615.06625920564,1580.11756771293,1554.98330602572,1496.89287932291,1444.38203713228,1399.79723457009,1574.03252064601,1547.28693124019,1712.27116549579,1680.38212003253,1448.23103360127,1896.11804135,..,..
Bulgaria,BGR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,15747.3476582908,16327.3382758143,16893.7689556096,17990.7621498811,18896.102861651,20745.8472094399,22317.2548948063,23997.6876896184,26765.7192049867,27351.8607448601,30959.1118459807,36320.1422295192,38829.1913208102,41969.4515718999,..
Bulgaria,BGR,Gini index,SI.POV.GINI,34.3,36,36.6,37.4,38.6,40.6,40.4,41.3,40.3,40.5,39,38.2,39.5,..,..
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.1634146341463,74.3146341463415,74.8609756097561,74.4658536585366,74.6146341463415,74.8121951219512,74.8146341463415,74.9634146341464,75.1121951219512,73.3560975609756,71.2121951219512,74.1609756097561,75.7073170731707,..,..
Bulgaria,BGR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1115.25623912868,1227.33296509604,1199.37430620271,1373.72271546958,1388.45076597855,1537.63886097561,1661.7176383074,1753.56327690919,1895.13629357267,2304.21831660461,2647.59253851453,2728.52436518452,2969.55151843467,..,..
Burkina Faso,BFA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1531.34338243982,1571.83884477315,1642.89213125776,1661.31773793757,1691.57935387408,1881.75893134407,2042.40295259917,2073.3235382155,2232.16282016585,2380.72282781802,2486.43093147762,2645.24067996611,2759.30205484605,2895.89152033665,..
Burkina Faso,BFA,Gini index,SI.POV.GINI,..,..,..,35.3,..,..,..,43,..,..,37.4,..,..,..,..
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.001,57.457,57.903,58.331,58.778,59.173,59.578,59.972,60.184,60.454,60.046,60.7,61.092,..,..
Burkina Faso,BFA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,71.1872804610195,72.3465913966092,91.3992800933278,83.0704098408653,86.8105637363947,112.01351812403,124.941359803694,102.632669494356,119.856482115719,164.946485842284,176.560778489083,203.431249231717,223.870411080804,..,..
Burundi,BDI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,628.665448296178,637.247080191101,687.370968311715,724.371954183273,722.032898379933,764.282221636916,791.393494929898,823.013102241659,868.423731660834,958.135599490084,1035.53857384938,1104.77718764878,1149.98405842389,1194.94681370387,..
Burundi,BDI,Gini index,SI.POV.GINI,..,..,38.6,..,..,..,..,..,..,37.5,..,..,..,..,..
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.804,58.501,59.179,59.764,60.107,60.789,61.345,61.806,62.18,62.569,62.101,62.882,63.651,..,..
Burundi,BDI,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,63.3066027163218,55.1822970775297,59.3087631704916,52.2322875429454,50.1679801684129,54.5137586969562,52.9257518800933,54.9567533380086,70.5143316631699,84.301690937684,74.9222180466459,77.1057796997982,100.062312964118,..,..
Cabo Verde,CPV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6384.22844090415,6318.06108723364,6367.28001322501,6416.83301150977,6773.48679969386,7350.75358726727,7935.76176281072,7916.42115326174,8645.75646859343,6852.57669930355,7685.41921393669,9481.07335405605,10242.1532011212,11195.1205312923,..
Cabo Verde,CPV,Gini index,SI.POV.GINI,..,..,..,..,42.4,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.913,73.315,73.481,73.788,74.096,74.35,74.71,74.84,75.449,73.818,74.424,75.907,76.059,..,..
Cabo Verde,CPV,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,250.598451891556,295.309357582977,307.201598866171,311.36593348658,298.08394938776,320.590923360374,355.572632361054,378.838469588608,416.914882202261,483.502469156399,507.832608280835,651.504751054658,616.53837498828,..,..
Cambodia,KHM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3223.10209351638,3583.48229739437,3890.94841205221,4117.78868309006,4433.64393500572,4748.12428521528,5050.06356615113,5616.98087023303,6153.99439528427,5942.45380373929,6225.53265474741,6918.81626947213,7430.73085709837,7966.87352428705,..
Cambodia,KHM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.869,68.371,68.755,69.117,69.398,69.635,69.842,69.993,70.127,70.059,69.301,70.528,70.668,..,..
Cambodia,KHM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,193.529116136681,206.993701445844,194.88348291567,181.505816559127,201.242490733866,213.216076180385,215.603982186791,252.60001008287,311.269698199494,304.866566684615,394.629065961787,309.093530312547,350.113839449842,..,..
Cameroon,CMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2988.8172872551,3059.64226568251,3238.86829843733,3422.26128158344,3497.66067563959,3626.99932028578,3767.43072883824,4010.76360069526,4241.11174920592,4365.44704128392,4793.55628200196,5188.97750866081,5410.76921937642,5588.98645861945,..
Cameroon,CMR,Gini index,SI.POV.GINI,..,..,..,46.6,..,..,..,..,..,..,42.2,..,..,..,..
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.482,58.17,58.73,59.13,59.687,60.293,60.817,61.189,61.695,61.674,61.146,62.443,63.7,..,..
Cameroon,CMR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,115.154037075881,120.275258235013,117.615105533402,148.577059314443,144.313662066752,145.897389866034,142.896369936198,145.177673314271,154.867547289945,185.696204916204,208.09292087861,233.213109606623,246.180203848641,..,..
Canada,CAN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,41666.8374590278,42291.9729357094,44301.0562529133,45758.1007297304,44668.0912814303,46470.6466391109,48317.3874457163,49982.5999118346,50498.9731057448,48590.6832121939,56995.1176781351,63944.1050100687,64219.3173928637,64610.3795171971,..
Canada,CAN,Gini index,SI.POV.GINI,32.7,33.5,33.8,33.2,33.7,32.7,33.3,32.5,31.7,29.9,31.1,..,..,..,..
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.4826829268293,81.6636585365854,81.7448780487805,81.7843902439025,81.8258536585366,81.94,81.8129268292683,81.8087804878049,82.1636585365854,81.5351219512195,81.5168292682927,81.2453658536585,81.6465853658537,..,..
Canada,CAN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,4308.3823806041,4431.1704761956,4595.24553028811,4678.0342602899,4773.7481512308,5103.64665868687,5240.51940680873,5426.86325274867,5554.96352468819,6301.47278201041,7017.30872572301,7066.04977303279,7355.35531519482,7645.92699305836,..
Cayman Islands,CYM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,66629.1635862244,64726.5305342992,63648.2547513145,63560.5137725019,64009.3171045464,65680.0743282085,68017.6756755602,71811.8924961984,72697.3671881501,66118.6540859028,74160.4914000191,82295.5820704782,88427.7866712691,..,..
Cayman Islands,CYM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.562,77.121,77.652,77.865,78.119,78.367,78.615,78.835,79.052,79.23,79.3,79.984,80.358,..,..
Cayman Islands,CYM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,980.185520951852,1062.06809941049,709.853481245446,698.963738923072,768.870887999174,826.013301383169,883.810734876066,905.817788941094,984.843183678857,1066.29005423151,1128.55237996459,1217.84977141155,1257.09435717114,1263.10234213699,..
Central African Republic,CAF,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,43,..,..,..,..
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.107,51.336,49.487,40.265,51.934,50.999,45.231,52.297,31.53,50.596,40.279,18.818,57.408,..,..
Central African Republic,CAF,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,36.0278774494264,41.6133646683224,33.8359295039316,31.9117052307859,38.7075858688605,44.9683528438324,58.9096656675691,102.1814003234,78.3987851394366,98.2136151438833,106.032671074219,124.917799500968,136.684996416491,..,..
Chad,TCD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2388.16512149441,2435.1240819184,2110.24705136988,2133.18441198787,2377.51137185751,2120.08751553857,2097.14425483604,2227.81335372611,2351.65339767739,2185.99034173537,2435.07274651099,2624.11789713994,2700.36055335878,2742.65952183613,..
Chad,TCD,Gini index,SI.POV.GINI,43.3,..,..,..,..,..,..,37.5,..,..,..,37.4,..,..,..
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.426,50.765,51.051,51.141,51.32,51.603,51.875,52.447,52.993,53.082,53.136,54.528,55.069,..,..
Chad,TCD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,68.2025976259662,65.0924316249775,62.4139368151221,70.3328647323148,80.8957594269927,78.6218434069875,73.614673995706,73.2799515768197,79.5967933640388,95.1376029859458,96.7267709002545,108.171806546688,129.912086167297,..,..
Channel Islands,CHI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.4,81.3,81.5,81.6,81.4,81.2,81,81.1,81.2,80.9,80.3,81,81.1,..,..
Channel Islands,CHI,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20121.6834214209,21366.1771264909,22201.0660684337,22553.6161787372,22468.3125745547,23256.5036042211,24295.223766602,25305.0903462611,25611.7578269458,25350.8635082972,29089.850459728,30932.0010873677,33145.403552025,36181.156616977,..
Chile,CHL,Gini index,SI.POV.GINI,46.9,..,46.8,..,45.3,..,45.3,..,..,47,..,43,..,..,..
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.236,79.221,79.551,79.714,80.008,80.295,80.61,80.559,80.324,79.349,78.876,79.176,81.167,..,..
Chile,CHL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1368.16889903117,1499.80149581755,1659.64665777492,1768.54225249527,1875.54597367726,1990.21504920164,2208.56177425467,2315.51811363117,2384.37378889567,2458.36063844753,2828.84300872243,3083.67091012261,3337.44337581388,3611.90416214736,..
China,CHN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10456.7916826113,11420.2527051141,12228.3736084197,12941.5964809146,13463.3331511105,14157.2514988004,15022.4371883124,16298.2050619109,17600.8907568493,18267.4783455827,20843.2978347377,23032.1766271143,25179.1193066383,27104.8702677463,..
China,CHN,Gini index,SI.POV.GINI,42.4,42.2,39.7,39.2,38.6,38.5,39.1,38.5,38.2,37.1,35.7,36,..,..,..
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.889,76.2,76.452,76.714,76.975,77.214,77.235,77.709,77.94,78.019,78.117,78.202,77.953,..,..
China,CHN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,438.525820943105,507.617392786971,563.056307637782,602.561598864816,647.362591709039,682.877229646934,735.992197794662,814.630086026044,917.221598271983,1002.03059995065,1084.03316408133,1342.90047786093,1486.88389429767,..,..
Colombia,COL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11707.4614624747,12093.0754939172,12779.8865818318,13355.3624162195,13332.0555048211,14026.8399931053,14400.6139849314,15239.4049488277,16181.5908990662,15519.2101694656,17383.0901728295,20854.002999162,21246.3762695201,22349.436440123,..
Colombia,COL,Gini index,SI.POV.GINI,53.5,52.6,52.6,52.5,51,50.6,49.7,50.4,51.3,53.5,55.1,54.8,53.9,..,..
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.18,75.611,75.834,75.95,76.067,76.228,76.418,76.579,76.793,74.757,72.698,76.508,77.725,..,..
Colombia,COL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,785.947309603952,809.022594240702,890.82948605486,954.86182985699,999.680002005233,1056.38520605909,1105.77172747043,1176.14300930358,1267.67360960455,1349.78526260325,1589.07613688026,1570.88391217831,1708.73133778945,1757.86920291765,..
Comoros,COM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2471.78724731502,2678.70262820599,2832.53121548146,2937.61192894981,2949.47342240993,3139.05160740465,3347.45652997484,3276.00936695332,3293.05601748495,3244.8867496847,3377.88518482587,3641.62920390353,3811.65084882413,3958.53228789687,..
Comoros,COM,Gini index,SI.POV.GINI,..,..,..,45.3,..,..,..,..,..,..,..,..,..,..,..
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.105,63.463,63.839,64.143,64.473,64.792,65.127,65.401,65.662,65.756,65.201,66.481,66.777,..,..
Comoros,COM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,131.057073077886,138.584024006468,144.543771034282,153.886821992236,135.702311793372,146.048632044847,176.34638765023,160.628833054798,170.594954583793,191.526745880292,218.317661366177,309.205675408083,249.621382825549,..,..
"Congo, Dem. Rep.",COD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,643.764679093976,647.801733284929,760.64987993962,859.356816141236,910.393131638657,950.022298158597,990.545051394781,1048.86502855672,1056.17206659241,1088.7890035637,1402.38560295221,1590.16404219556,1730.62228877694,1821.04868718058,..
"Congo, Dem. Rep.",COD,Gini index,SI.POV.GINI,..,42.1,..,..,..,..,..,..,..,44.7,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.911,57.35,57.795,58.236,58.658,59.081,59.495,59.926,60.242,60.428,60.044,60.979,61.895,..,..
"Congo, Dem. Rep.",COD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,20.5641323330098,20.8689555172552,25.4100810134975,32.0128143514222,34.1012416388131,39.9035804383075,41.7000529992785,34.9995168487354,40.2518066796635,46.0188561707088,50.7988840786619,56.3023094876685,57.762334845154,..,..
"Congo, Rep.",COG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5175.20439089036,6058.06449417412,5833.86336651436,5733.18393561256,4715.13431581624,4016.04908525318,4444.63900215824,5593.19370578686,5719.59977338291,4770.96449758365,6263.21161292636,6647.4968173139,6850.27770621099,7026.36223281494,..
"Congo, Rep.",COG,Gini index,SI.POV.GINI,48.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.286,62.662,62.969,63.349,63.662,63.911,64.203,64.472,63.152,64.391,64.192,65,65.772,..,..
"Congo, Rep.",COG,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,90.6888917254084,115.691501802983,113.379472243439,113.081962085104,110.763398855406,104.185537356516,105.105060401744,98.2080859925183,134.279775513188,191.685479196527,195.654215363488,134.730893227582,208.864294376044,..,..
Costa Rica,CRI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13614.2603998924,14463.7404448087,15232.0771529497,16393.8095428323,17525.1404625145,19201.7453233396,20499.3442130778,21498.0350746836,23339.6091317787,22099.8678127394,23852.9253020002,26226.2754815949,28908.7688743191,31106.7643556729,..
Costa Rica,CRI,Gini index,SI.POV.GINI,48.8,48.4,49.2,48.6,48.4,48.7,48.3,48,48.2,49.2,48.7,47.2,46.7,45.8,..
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.624,79.925,80.189,80.231,80.407,79.988,79.994,80.09,80.296,79.725,78.05,79.316,80.799,..,..
Costa Rica,CRI,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1137.60694632243,1153.18506189664,1192.54366709303,1274.35404246408,1343.15949943622,1405.03868172973,1444.22597285557,1566.32042725931,1685.41120169222,1729.41577302746,1815.5188926614,1862.3512438867,1927.74318453635,..,..
Cote d'Ivoire,CIV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3175.9192237076,3290.72306949457,3619.01790854865,4074.21445539789,4403.64296618998,4530.64849808487,4690.17801861096,4945.62520575915,5516.39055126829,5543.85096318939,6045.20480490879,6719.44381557637,7237.18170740909,7669.23195715687,..
Cote d'Ivoire,CIV,Gini index,SI.POV.GINI,..,..,..,..,41.5,..,..,37.2,..,..,35.3,..,..,..,..
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.972,56.57,57.057,57.772,58.281,58.814,59.315,59.795,60.274,60.14,60.29,61.562,61.944,..,..
Cote d'Ivoire,CIV,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,135.214240722147,148.613204220907,136.018196240543,152.132339320008,141.792156353083,150.463424305056,152.286810151245,152.902803893692,175.927259655428,200.869169906779,227.42522682024,246.674532700443,249.363625351043,..,..
Croatia,HRV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,21190.7130553097,21618.825625842,22429.8502256715,22706.1799469484,23749.636747943,25802.6823323622,27887.7588440919,29789.1305400916,33063.9101734438,31594.0111922141,36930.2841941405,42125.0726930931,47759.6982995339,49550.7921506017,..
Croatia,HRV,Gini index,SI.POV.GINI,32.3,32.5,32,32.1,31.1,30.9,30.4,29.7,28.9,29.5,28.9,30,30.1,..,..
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.7756097560976,77.1682926829268,77.5707317073171,77.7243902439024,77.2756097560976,77.9219512195122,77.7268292682927,77.919512195122,78.2243902439024,77.5243902439024,76.4243902439025,77.5756097560976,78.4731707317073,..,..
Croatia,HRV,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1616.11499114287,1650.95097780787,1426.68922614471,1484.72944093514,1569.18138814489,1714.42560524265,1831.40690663206,1981.99927669685,2223.27385961101,2403.27090482629,2950.43226038104,3021.25552457012,3229.33564953197,..,..
Cuba,CUB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.051,78.162,78.028,77.825,77.745,77.571,77.3,77.426,77.413,77.407,73.201,77.629,78.085,..,..
Cuba,CUB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,2158.11509235088,1861.23651380282,2182.55712429572,2614.60100940753,2911.48277660782,2819.10805743404,2747.54602398462,2765.1407428997,2829.26141377499,2882.54273835221,3386.37607251304,3174.45694314626,2575.4060881822,..,..
Curacao,CUW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26251.3628228418,25105.9924714169,24821.796301247,24347.7605833552,24037.6485782735,23649.591653431,24321.7468068376,24623.0414302994,25396.9966189902,21722.0173651527,24905.7684453244,28640.6872336026,30651.5885510423,32693.2939764893,..
